last_name,first_name,birthday,gender,type,state,district,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Esty,Elizabeth,1959-08-25,F,rep,CT,5,Democrat,https://esty.house.gov,221 Cannon HOB; Washington DC 20515-0705,202-225-4476,,http://esty.house.gov/rss.xml,RepEsty,RepEsty,292076514228382,RepEsty,UCJoc9OfUHVbx0Z7V055sbCA,E000293,02114,N00033217,,1020906,412524,72826,Elzabeth Esty,,21316,Elizabeth Esty
Yoho,Ted,1955-04-13,M,rep,FL,3,Republican,http://yoho.house.gov,511 Cannon HOB; Washington DC 20515-0903,202-225-5744,,http://yoho.house.gov/rss.xml,RepTedYoho,CongressmanTedYoho,563532937006022,RepTedYoho,UCGmDQgEgP2Z0NjavmnS9Hwg,Y000065,02115,N00033220,,63943,412525,137622,Ted Yoho,,21317,Ted Yoho
DeSantis,Ron,1978-09-14,M,rep,FL,6,Republican,http://desantis.house.gov,1524 Longworth HOB; Washington DC 20515-0906,202-225-2706,,http://desantis.house.gov/rss.xml,RepDeSantis,RepDeSantis,464253846966014,RepRonDeSantis,UCRM1qBatq45tZxRqYeUa02g,D000621,02116,N00034746,,79744,412526,137630,Ron DeSantis,,21318,Ron DeSantis
Frankel,Lois,1948-05-16,F,rep,FL,21,Democrat,http://frankel.house.gov,1037 Longworth HOB; Washington DC 20515-0921,202-225-9890,,http://frankel.house.gov/rss.xml,RepLoisFrankel,RepLoisFrankel,138220153003017,reploisfrankel,UCEk5viAhxaW_2OK20-yBwzQ,F000462,02119,N00002893,,623714,412529,8102,Lois Frankel,,21321,Lois Frankel
Collins,Doug,1966-08-16,M,rep,GA,9,Republican,https://dougcollins.house.gov,1504 Longworth HOB; Washington DC 20515-1009,202-225-9893,,http://dougcollins.house.gov/latest-rss/latest-rss/,RepDougCollins,RepresentativeDougCollins,505646972800006,repdougcollins,UCgKTZXOJX2UwAdLNZ4MQdig,C001093,02121,N00033518,,79719,412531,67851,Doug Collins,,21323,Doug Collins (politician)
Gabbard,Tulsi,1981-04-12,F,rep,HI,2,Democrat,https://gabbard.house.gov,1433 Longworth HOB; Washington DC 20515-1102,202-225-4906,,http://gabbard.house.gov/rss.xml,TulsiPress,RepTulsiGabbard,392284484191405,tulsipress,UCkQmC0YfIU4388Tu0_k4esA,G000571,02122,N00033281,,1025291,412532,129306,Tulsi Gabbard,,21324,Tulsi Gabbard
Duckworth,Tammy,1968-03-12,F,sen,IL,,Democrat,https://www.duckworth.senate.gov,G12 Dirksen Senate Office Building Washington DC 20510,202-224-2854,https://www.duckworth.senate.gov/content/contact-senator,,SenDuckworth,SenDuckworth,112300955610529,repduckworth,UCYRWRvUxtjaHnFMCbdd94tg,D000622,02123,N00027860,S386,94484,412533,57442,Tammy Duckworth,,21325,Tammy Duckworth
Davis,Rodney,1970-01-05,M,rep,IL,13,Republican,http://rodneydavis.house.gov,1740 Longworth HOB; Washington DC 20515-1313,202-225-2371,,http://rodneydavis.house.gov/rss.xml,RodneyDavis,RepRodneyDavis,323631667743052,RepRodneyDavis,UCiGPTfpwRxqQp0Bam5S8zwA,D000619,02126,N00034784,,68337,412536,9622,Rodney Davis (Illinois),,21328,Rodney Davis (politician)
Bustos,Cheri,1961-10-17,F,rep,IL,17,Democrat,https://bustos.house.gov,1009 Longworth HOB; Washington DC 20515-1317,202-225-5905,,http://bustos.house.gov/rss.xml,RepCheri,RepCheri,581909665168588,RepCheri,UCrkOYuIsVeb4dvKeeO7jnaA,B001286,02127,N00033390,,63949,412537,134964,Cheri Bustos,,21329,Cheri Bustos
Walorski,Jackie,1963-08-17,F,rep,IN,2,Republican,http://walorski.house.gov,419 Cannon HOB; Washington DC 20515-1402,202-225-3915,,http://walorski.house.gov/rss.xml,RepWalorski,RepJackieWalorski,466876036704525,repwalorski,UC8fsSDjVJ_VnCF3ccx3Lkng,W000813,02128,N00031226,,95005,412538,34205,Jackie Walorski,,21330,Jackie Walorski
Brooks,Susan,1960-08-25,F,rep,IN,5,Republican,http://susanwbrooks.house.gov,1030 Longworth HOB; Washington DC 20515-1405,202-225-2276,,http://susanwbrooks.house.gov/rss.xml,SusanWBrooks,congresswomansusanwbrooks,517697358277175,SusanWBrooks,UCMd7LzaBcbQ06aKHoj9KkSQ,B001284,02129,N00033495,,623720,412539,135988,Susan Brooks,,21331,Susan Brooks
Messer,Luke,1969-02-27,M,rep,IN,6,Republican,https://messer.house.gov,1230 Longworth HOB; Washington DC 20515-1406,202-225-3021,,http://messer.house.gov/rss.xml,RepLukeMesser,RepLukeMesser,367444640018564,RepLukeMesser,UC9NKMvZuY2koTf1iVurxicw,M001189,02130,N00012546,,11245,412540,33997,Luke Messer,,21332,Luke Messer
Barr,Garland,1973-07-24,M,rep,KY,6,Republican,https://barr.house.gov,1427 Longworth HOB; Washington DC 20515-1706,202-225-4706,,http://barr.house.gov/rss.xml,RepAndyBarr,RepAndyBarr,457461137635018,RepAndyBarr,UCVL2s6x7f7H0ZJ-uwU0pQ6Q,B001282,02131,N00031233,,61848,412541,117290,Andy Barr,,21333,Andy Barr (U.S. politician)
Warren,Elizabeth,1949-06-22,F,sen,MA,,Democrat,http://www.warren.senate.gov,317 Hart Senate Office Building Washington DC 20510,202-224-4543,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,131559043673264,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,02182,N00033492,S366,1023023,412542,141272,Elizabeth Warren,,41301,Elizabeth Warren
Kennedy,Joseph,1980-10-04,M,rep,MA,4,Democrat,https://kennedy.house.gov,434 Cannon HOB; Washington DC 20515-2104,202-225-5931,,http://kennedy.house.gov/rss.xml,RepJoeKennedy,301936109927957,301936109927957,,UCgfHlaGqxD8p-2V_YlNIqrA,K000379,02172,N00034044,,79948,412543,141275,Joseph Kennedy III,,21335,Joseph P. Kennedy III
Delaney,John,1963-04-16,M,rep,MD,6,Democrat,http://delaney.house.gov,1632 Longworth HOB; Washington DC 20515-2006,202-225-2721,,http://delaney.house.gov/rss.xml,RepJohnDelaney,congressmanjohndelaney,324527257655694,repjohndelaney,UC-Sz2M53ZYi_8MvapFKZJiw,D000620,02133,N00033897,,68432,412544,135143,John Delaney,,21334,John Delaney (Maryland politician)
King,Angus,1944-03-31,M,sen,ME,,Independent,http://www.king.senate.gov,133 Hart Senate Office Building Washington DC 20510,202-224-5344,https://www.king.senate.gov/contact,http://www.king.senate.gov/rss/feeds/?type=all,SenAngusKing,SenatorAngusSKingJr,142803045874943,SenatorAngusKing,UCpp6lGvrmt0XU_lnD4Ak0gA,K000383,02185,N00034580,S363,37413,412545,22381,Angus King,,41300,Angus King
Kildee,Daniel,1958-08-11,M,rep,MI,5,Democrat,http://dankildee.house.gov,227 Cannon HOB; Washington DC 20515-2205,202-225-3611,,http://dankildee.house.gov/rss.xml,RepDanKildee,RepDanKildee,484166588292670,RepDanKildee,UC_KpQ-n3IT5dL5ul21XA9Yw,K000380,02134,N00033395,,623723,412546,136102,Dan Kildee,,21372,Dan Kildee
Nolan,Richard,1943-12-17,M,rep,MN,8,Democrat,http://nolan.house.gov,2366 Rayburn HOB; Washington DC 20515-2308,202-225-6211,,http://nolan.house.gov/rss.xml,USRepRickNolan,UsRepRickNolan,388085277945339,USRepRickNolan,UCmGkPQXVR8GzVAPXN54AoXg,N000127,00867,N00021207,,1001760,408211,138505,Rick Nolan,,14263,Rick Nolan
Wagner,Ann,1962-09-13,F,rep,MO,2,Republican,http://wagner.house.gov,435 Cannon HOB; Washington DC 20515-2502,202-225-1621,,http://wagner.house.gov/rss.xml,RepAnnWagner,RepAnnWagner,215485388588143,,UCy2v2DXXvQnbRc8Zx77Dnsg,W000812,02137,N00033106,,82702,412548,136083,Ann Wagner,,21337,Ann Wagner
Daines,Steve,1962-08-20,M,sen,MT,,Republican,https://www.daines.senate.gov,320 Hart Senate Office Building Washington DC 20510,202-224-2651,https://www.daines.senate.gov/connect/email-steve,,SteveDaines,SteveDainesMT,185361254941832,SteveDainesMT,UC-ny-W5mEUGytiyMdXbQ20Q,D000618,02138,N00033054,S375,1034037,412549,135720,Steve Daines,,21338,Steve Daines
Hudson,Richard,1971-11-04,M,rep,NC,8,Republican,https://hudson.house.gov,429 Cannon HOB; Washington DC 20515-3308,202-225-3715,,http://hudson.house.gov/rss.xml,RepRichHudson,RepRichHudson,212153802255530,RepRichHudson,UC9Q1qCvnQR7rHERjTjJl5Pg,H001067,02140,N00033630,,79622,412550,136448,Richard Hudson,,21346,Richard Hudson (U.S. politician)
Pittenger,Robert,1948-08-15,M,rep,NC,9,Republican,https://pittenger.house.gov,224 Cannon HOB; Washington DC 20515-3309,202-225-1976,,http://pittenger.house.gov/rss.xml,RepPittenger,congressmanpittenger,376142742468386,CongressmanPittenger,UCPr1MiyBx6K6wH3zgMWFtMQ,P000606,02141,N00034416,,9265861,412551,41272,Robert Pittenger,,21347,Robert Pittenger
Meadows,Mark,1959-07-28,M,rep,NC,11,Republican,https://meadows.house.gov,1024 Longworth HOB; Washington DC 20515-3311,202-225-6401,,http://meadows.house.gov/rss/press-releases.xml,RepMarkMeadows,Repmarkmeadows,409882952423501,RepMarkMeadows,UCu1unBO6gQdCz3qok5LPFGQ,M001187,02142,N00033631,,79621,412552,136459,"Mark Meadows, North Carolina",,21348,Mark Meadows (North Carolina politician)
Holding,George,1968-04-17,M,rep,NC,2,Republican,http://holding.house.gov,1110 Longworth HOB; Washington DC 20515-3302,202-225-3032,,http://holding.house.gov/rss.xml,RepHolding,CongressmanGeorgeHolding,384164668340890,repholding,UCx6IgBfJmIhXSXymnPr78hw,H001065,02143,N00033399,,623728,412553,136462,George E.B. Holding,,21349,George Holding
Heitkamp,Heidi,1955-10-30,F,sen,ND,,Democrat,http://www.heitkamp.senate.gov/public,110 Hart Senate Office Building Washington DC 20510,202-224-2043,http://www.heitkamp.senate.gov/public/index.cfm/contact,http://www.heitkamp.senate.gov/public/index.cfm/rss/feed,SenatorHeitkamp,SenatorHeidiHeitkamp,501810613175643,senatorheidiheitkamp,UCsIiu6s5KJ_VYzpT_b1Jh4g,H001069,02174,N00033782,S360,95414,412554,41716,Heidi Heitkamp,,41303,Heidi Heitkamp
Cramer,Kevin,1961-01-21,M,rep,ND,0,Republican,http://cramer.house.gov,1717 Longworth HOB; Washington DC 20515-3400,202-225-2611,,http://cramer.house.gov/rss.xml,RepKevinCramer,CongressmanKevinCramer,498751820147706,kevincramer,UCqUPdO9XaAW-dvwwXKbIVdA,C001096,02144,N00004614,,7600,412555,444,Kevin Cramer,,21350,Kevin Cramer
Fischer,Deb,1951-03-01,F,sen,NE,,Republican,http://www.fischer.senate.gov,454 Russell Senate Office Building Washington DC 20510,202-224-6551,http://www.fischer.senate.gov/public/index.cfm/contact,http://www.fischer.senate.gov/public/index.cfm/rss/feed,SenatorFischer,senatordebfischer,531623656856934,senatordebfischer,UCrbEfZaG_WhB0PBHI1hefPQ,F000463,02179,N00033443,S357,1034067,412556,41963,Deb Fischer,,41302,Deb Fischer
Kuster,Ann,1956-09-05,F,rep,NH,2,Democrat,http://kuster.house.gov,137 Cannon HOB; Washington DC 20515-2902,202-225-5206,,http://kuster.house.gov/rss.xml,RepAnnieKuster,CongresswomanAnnieKuster,115543081952049,RepKuster,UCYAD_Eti2b5gXSicbgPsBYA,K000382,02145,N00030875,,62650,412557,122256,Annie Kuster,,21340,Ann McLane Kuster
Lujan Grisham,Michelle,1959-10-24,F,rep,NM,1,Democrat,https://lujangrisham.house.gov,214 Cannon HOB; Washington DC 20515-3101,202-225-6316,,http://lujangrisham.house.gov/rss.xml,RepLujanGrisham,RepLujanGrisham,191640657646128,RepLujanGrisham,UCS_N-wEnUBEbVYCD-CXpNjw,L000580,02146,N00029400,,94791,412558,102404,Michelle Lujan Grisham,,21341,Michelle Lujan Grisham
Meng,Grace,1975-10-01,F,rep,NY,6,Democrat,http://meng.house.gov,1317 Longworth HOB; Washington DC 20515-3206,202-225-2601,,http://meng.house.gov/rss.xml,RepGraceMeng,repgracemeng,195734010571362,,UCHg516zJKbIBtXFAJ0nu3XQ,M001188,02148,N00034547,,68411,412560,69157,Grace Meng,,21342,Grace Meng
Jeffries,Hakeem,1970-08-04,M,rep,NY,8,Democrat,http://jeffries.house.gov,1607 Longworth HOB; Washington DC 20515-3208,202-225-5936,,http://jeffries.house.gov/rss.xml,RepJeffries,RepHakeemJeffries,118349138343701,,UCYVmbsjoNbQ4j-PCQIYgpWQ,J000294,02149,N00033640,,79612,412561,55285,Hakeem Jeffries,,21343,Hakeem Jeffries
Maloney,Sean,1966-07-30,M,rep,NY,18,Democrat,http://seanmaloney.house.gov,1027 Longworth HOB; Washington DC 20515-3218,202-225-5441,,http://seanmaloney.house.gov/rss.xml,RepSeanMaloney,RepSeanMaloney,551199354892891,,UCNiVzzf4Vz-vCMPBcnjGuXQ,M001185,02150,N00034277,,79760,412562,139760,Sean Maloney,,21344,Sean Patrick Maloney
Collins,Chris,1950-05-20,M,rep,NY,27,Republican,https://chriscollins.house.gov,1117 Longworth HOB; Washington DC 20515-3227,202-225-5265,,http://chriscollins.house.gov/rss.xml,RepChrisCollins,RepChrisCollins,467047586692268,RepChrisCollins,UCSwQQJaKI4TzuYDUwHwwnxQ,C001092,02151,N00001285,,94144,412563,139770,Chris Collins,,21345,Chris Collins (U.S. politician)
Wenstrup,Brad,1958-06-17,M,rep,OH,2,Republican,http://wenstrup.house.gov,2419 Rayburn HOB; Washington DC 20515-3502,202-225-3164,,,RepBradWenstrup,RepBradWenstrup,124462944390458,repbradwenstrup,UCaK7SeUvmHdHTMtF3HXb-jA,W000815,02152,N00033310,,1034044,412564,135326,Brad Wenstrup,,21351,Brad Wenstrup
Beatty,Joyce,1950-03-12,F,rep,OH,3,Democrat,http://beatty.house.gov,133 Cannon HOB; Washington DC 20515-3503,202-225-4324,,http://beatty.house.gov/rss.xml,RepBeatty,RepJoyceBeatty,,,UCtVl3kb7Xvt3pY7l6x-M6LA,B001281,02153,N00033904,,67294,412565,2427,Joyce Beatty,,21352,Joyce Beatty
Joyce,David,1957-03-17,M,rep,OH,14,Republican,https://joyce.house.gov,1124 Longworth HOB; Washington DC 20515-3514,202-225-5731,,http://joyce.house.gov/rss/press-releases.xml,RepDaveJoyce,RepDaveJoyce,404318572981934,repdavejoyce,UCTu9xz2VYk-jtQv0TVsLyYA,J000295,02154,N00035007,,68561,412566,143052,David Joyce,,21353,David Joyce (politician)
Bridenstine,Jim,1975-06-15,M,rep,OK,1,Republican,http://bridenstine.house.gov,216 Cannon HOB; Washington DC 20515-3601,202-225-2211,,http://bridenstine.house.gov/rss.xml,RepJBridenstine,CongressmanJimBridenstine,460003650715961,RepJimBridenstine,UC4uUpWvIK-fiOfTG_D3rX8g,B001283,02155,N00033532,,79705,412567,135894,Jim Bridenstine,,21354,Jim Bridenstine
Mullin,Markwayne,1977-07-26,M,rep,OK,2,Republican,https://mullin.house.gov,1113 Longworth HOB; Washington DC 20515-3602,202-225-2701,,http://mullin.house.gov/rss.xml,RepMullin,CongressmanMarkwayneMullin,453637624684399,,,M001190,02156,N00033410,,1034045,412568,135898,Markwayne Mullin,,21355,Markwayne Mullin
Perry,Scott,1962-05-27,M,rep,PA,4,Republican,http://perry.house.gov,1207 Longworth HOB; Washington DC 20515-3804,202-225-5836,,http://perry.house.gov/rss.xml,RepScottPerry,Rep.ScottPerry,376801102416184,RepScottPerry,UCzgrU5PT_HHRgf5hXPen4dQ,P000605,02157,N00034120,,79873,412569,59980,Scott Perry,,21356,Scott Perry (politician)
Rothfus,Keith,1962-04-25,M,rep,PA,12,Republican,https://rothfus.house.gov,1205 Longworth HOB; Washington DC 20515-3812,202-225-2065,,http://rothfus.house.gov/rss.xml,KeithRothfus,keithrothfus,133803223451004,reprothfus,UCPe5SCZKXEyUAMNUprj46Pg,R000598,02158,N00031253,,61949,412570,119466,Keith Rothfus,,21357,Keith Rothfus
Cartwright,Matthew,1961-05-01,M,rep,PA,17,Democrat,http://cartwright.house.gov,1034 Longworth HOB; Washington DC 20515-3817,202-225-5546,,http://cartwright.house.gov/rss.xml,RepCartwright,CongressmanMattCartwright,248507065275406,,UCnAOvexSGLBnYidaFzguhTQ,C001090,02159,N00034128,,79865,412571,136236,Matt Cartwright,,21358,Matt Cartwright
Rice,Tom,1957-08-04,M,rep,SC,7,Republican,http://rice.house.gov,223 Cannon HOB; Washington DC 20515-4007,202-225-9895,,http://rice.house.gov/rss.xml,RepTomRice,reptomrice,403403083083104,RepTomRice,UCEmPVQphMGoXAfWJli68BEw,R000597,02160,N00033832,,79473,412572,132382,Tom Rice (South Carolina),,21359,Tom Rice
Cruz,Ted,1970-12-22,M,sen,TX,,Republican,https://www.cruz.senate.gov,404 Russell Senate Office Building Washington DC 20510,202-224-5922,http://www.cruz.senate.gov/?p=email_senator,,SenTedCruz,SenatorTedCruz,315496455229328,sentedcruz,UCOTZ-6H1rri1lSsj6IzhUyw,C001098,02175,N00033085,S355,1019953,412573,135705,Ted Cruz,,41304,Ted Cruz
Weber,Randy,1953-07-02,M,rep,TX,14,Republican,http://weber.house.gov,1708 Longworth HOB; Washington DC 20515-4314,202-225-2831,,http://weber.house.gov/rss.xml,TXRandy14,TXRandy14,128891177274584,TXRandy14,UCJSZRrAcd5i1bHLjR66PZdg,W000814,02161,N00033539,,79698,412574,102026,Randy Weber,,21360,Randy Weber
O'Rourke,Beto,1972-09-26,M,rep,TX,16,Democrat,http://orourke.house.gov,1330 Longworth HOB; Washington DC 20515-4316,202-225-4831,,http://orourke.house.gov/rss.xml,RepBetoORourke,betoorourketx16,460776160654909,betoorourketx16,UClxfjz6tgqTbwYwQNy0VURg,O000170,02162,N00033540,,79697,412575,78533,Beto O'Rourke,,21361,Beto O'Rourke
Castro,Joaquin,1974-09-16,M,rep,TX,20,Democrat,https://castro.house.gov,1221 Longworth HOB; Washington DC 20515-4320,202-225-3236,,http://castro.house.gov/rss.xml,JoaquinCastrotx,326420614138023,326420614138023,JoaquinCastroTX,UCsRxWnFdRiV2od1O5v5nEeQ,C001091,02163,N00033316,,63974,412576,49227,Joaquin Castro,,21362,Joaquín Castro
Williams,Roger,1949-09-13,M,rep,TX,25,Republican,http://williams.house.gov,1323 Longworth HOB; Washington DC 20515-4325,202-225-9896,,http://williams.house.gov/rss.xml,RepRWilliams,RepRogerWilliams,322383274535068,,UCBtfmMMQarjtLB9U_pWMOhw,W000816,02165,N00030602,,623742,412578,50112,Roger Williams,,21364,Roger Williams (U.S. politician)
Veasey,Marc,1971-01-03,M,rep,TX,33,Democrat,http://veasey.house.gov,1519 Longworth HOB; Washington DC 20515-4333,202-225-9897,,http://veasey.house.gov/rss.xml,RepVeasey,CongressmanMarcVeasey,394849110600016,marcveasey,UC2CRp1KF5uljZyhDRPR-72Q,V000131,02166,N00033839,,79466,412579,49671,Mark Veasey,,21365,Marc Veasey
Vela,Filemon,1963-02-13,M,rep,TX,34,Democrat,https://vela.house.gov,437 Cannon HOB; Washington DC 20515-4334,202-225-9901,,http://vela.house.gov/rss.xml,RepFilemonVela,USCongressmanFilemonVela,510462622331477,,,V000132,02167,N00034349,,95434,412580,137719,Filemon Vela,,21366,Filemon Vela Jr.
Stewart,Chris,1960-07-15,M,rep,UT,2,Republican,http://stewart.house.gov,323 Cannon HOB; Washington DC 20515-4402,202-225-9730,,http://stewart.house.gov/rss.xml,RepChrisStewart,RepChrisStewart,242042855928904,repchrisstewart,UCKYqzTvmQVWys-WhrCkbyPw,S001192,02168,N00033932,,68466,412581,135930,Chris Stewart,,21367,Chris Stewart (politician)
Kaine,Timothy,1958-02-26,M,sen,VA,,Democrat,http://www.kaine.senate.gov,231 Russell Senate Office Building Washington DC 20510,202-224-4024,https://www.kaine.senate.gov/contact,http://www.kaine.senate.gov/rss/feeds/?type=all,SenKaineOffice,SenatorKaine,482778861771212,SenatorTimKaine,UC27LgTZlUnBQoNEQFZdn9LA,K000384,02176,N00033177,S362,49219,412582,50772,Tim Kaine,,41305,Tim Kaine
Kilmer,Derek,1974-01-01,M,rep,WA,6,Democrat,https://kilmer.house.gov,1520 Longworth HOB; Washington DC 20515-4706,202-225-5916,,http://kilmer.house.gov/rss.xml,RepDerekKilmer,derek.kilmer,450819048314124,,,K000381,02169,N00034453,,68310,412583,51516,Derek Kilmer,,21368,Derek Kilmer
Heck,Denny,1952-07-29,M,rep,WA,10,Democrat,http://dennyheck.house.gov,425 Cannon HOB; Washington DC 20515-4710,202-225-9740,,http://dennyheck.house.gov/rss.xml,RepDennyHeck,CongressmanDennyHeck,547907568553615,RepDennyHeck,UCU89cl5_yhHzo-oTHiEyaRg,H001064,02170,N00031557,,9269006,412584,126058,Denny Heck,,21369,Dennis Heck
Pocan,Mark,1964-08-14,M,rep,WI,2,Democrat,http://pocan.house.gov,1421 Longworth HOB; Washington DC 20515-4902,202-225-2906,,http://pocan.house.gov/rss.xml,RepMarkPocan,repmarkpocan,436881033058309,repmarkpocan,UCz5b47WER_u3dUGV_Zi70dQ,P000607,02171,N00033549,,79688,412585,26238,Mark Pocan,,21370,Mark Pocan
Kelly,Robin,1956-04-30,F,rep,IL,2,Democrat,https://robinkelly.house.gov,1239 Longworth HOB; Washington DC 20515-1302,202-225-0773,,http://robinkelly.house.gov/rss.xml,RepRobinKelly,reprobinkelly,150380975141321,,UCLhcNPX2nNQLNzwKW0nEykg,K000385,02190,N00035215,,70399,412595,33384,Robin Kelly,,21371,Robin Kelly
Sanford,Marshall,1960-05-28,M,rep,SC,1,Republican,https://sanford.house.gov,2211 Rayburn HOB; Washington DC 20515-4001,202-225-3176,,http://sanford.house.gov/rss.xml,RepSanfordSC,RepSanfordSC,118387985037658,RepSanfordSC,UCS33edNAxXe2pyFbnUUcZWA,S000051,01012,N00002424,,6513,400607,21991,Mark Sanford,,29565,Mark Sanford
Smith,Jason,1980-06-16,M,rep,MO,8,Republican,https://jasonsmith.house.gov,1118 Longworth HOB; Washington DC 20515-2508,202-225-4404,,http://jasonsmith.house.gov/rss.xml,RepJasonSmith,repjasonsmith,544741092252764,RepJasonSmith,UCzj9-27Lr4gcqopmZAobXXg,S001195,02191,N00035282,,71083,412596,59318,Jason Smith (Missouri representative),,21373,Jason T. Smith
Booker,Cory,1969-04-27,M,sen,NJ,,Democrat,http://www.booker.senate.gov,359 Dirksen Senate Office Building Washington DC 20510,202-224-3224,https://www.booker.senate.gov/?p=contact,,CoryBooker,,,SenCoryBooker,UC6FlymqNS1VettnVZa7goPA,B001288,02194,N00035267,S370,84679,412598,76151,Cory Booker,,,Cory Booker
Clark,Katherine,1963-07-17,F,rep,MA,5,Democrat,https://katherineclark.house.gov,1415 Longworth HOB; Washington DC 20515-2105,202-225-2836,,,RepKClark,CongresswomanClark,1408040802774787,,UCgaI52w7QKI8LtkSeCCmSuw,C001101,02196,N00035278,,73178,412600,35858,Katherine Clark,,,Katherine Clark
Byrne,Bradley,1955-02-16,M,rep,AL,1,Republican,https://byrne.house.gov,119 Cannon HOB; Washington DC 20515-0101,202-225-4931,,,RepByrne,RepByrne,1374832002773142,,UCRUXmqQbrKo0T6xi_GT7TEA,B001289,02197,N00035380,,73486,412601,27584,Bradley Byrne,,,Bradley Byrne
Brat,David,1964-07-27,M,rep,VA,7,Republican,http://brat.house.gov,1628 Longworth HOB; Washington DC 20515-4607,202-225-2815,,,RepDaveBrat,RepDaveBrat,,,,B001290,02203,N00036013,,75248,412605,152270,David Brat,,,Dave Brat
Norcross,Donald,1958-12-13,M,rep,NJ,1,Democrat,https://norcross.house.gov,1531 Longworth HOB; Washington DC 20515-3001,202-225-6501,,,DonaldNorcross,DonaldNorcrossNJ,,,UC7kXK_PyDiOT8YrdP0jYZHw,N000188,02202,N00036154,,76311,412606,116277,Donald Norcross,,,Donald Norcross
Adams,Alma,1946-05-27,F,rep,NC,12,Democrat,http://adams.house.gov,222 Cannon HOB; Washington DC 20515-3312,202-225-1510,,,RepAdams,CongresswomanAdams,,,,A000370,02201,N00035451,,76386,412607,5935,Alma Adams,,,Alma Adams
Palmer,Gary,1954-05-14,M,rep,AL,6,Republican,https://palmer.house.gov,330 Cannon HOB; Washington DC 20515-0106,202-225-4921,,,USRepGaryPalmer,USRepresentativeGaryPalmer,,,,P000609,02221,N00035691,,,412608,146274,,,,Gary Palmer (politician)
Hill,French,1956-12-05,M,rep,AR,2,Republican,https://hill.house.gov,1229 Longworth HOB; Washington DC 20515-0402,202-225-2506,,,RepFrenchHill,RepFrenchHill,,,,H001072,02223,N00035792,,,412609,146290,,,,French Hill (politician)
Westerman,Bruce,1967-11-18,M,rep,AR,4,Republican,https://westerman.house.gov,130 Cannon HOB; Washington DC 20515-0404,202-225-3772,,,RepWesterman,RepWesterman,,,,W000821,02224,N00035527,,,412610,119120,,,,Bruce Westerman
McSally,Martha,1966-03-22,F,rep,AZ,2,Republican,https://mcsally.house.gov,510 Cannon HOB; Washington DC 20515-0302,202-225-2542,,,RepMcSally,RepMcSally,,,,M001197,02225,N00033982,,,412611,137299,,,,Martha McSally
Gallego,Ruben,1979-11-20,M,rep,AZ,7,Democrat,https://rubengallego.house.gov,1218 Longworth HOB; Washington DC 20515-0307,202-225-4065,,,RepRubenGallego,RepRubenGallego,,,,G000574,02226,N00036097,,,412612,,,,,Ruben Gallego
DeSaulnier,Mark,1952-03-31,M,rep,CA,11,Democrat,https://desaulnier.house.gov,115 Cannon HOB; Washington DC 20515-0511,202-225-2095,,,RepDeSaulnier,RepMarkDeSaulnier,,,,D000623,02227,N00030709,,,412613,,,,,Mark DeSaulnier
Knight,Steve,1966-12-17,M,rep,CA,25,Republican,https://knight.house.gov,1023 Longworth HOB; Washington DC 20515-0525,202-225-1956,,,SteveKnight25,RepresentativeSteveKnight,,,,K000387,02228,N00035820,,,412614,,,,,Steve Knight (politician)
Aguilar,Pete,1979-06-19,M,rep,CA,31,Democrat,https://aguilar.house.gov,1223 Longworth HOB; Washington DC 20515-0531,202-225-3201,,,reppeteaguilar,reppeteaguilar,,,,A000371,02229,N00033997,,,412615,70114,,,,Pete Aguilar
Lieu,Ted,1969-03-29,M,rep,CA,33,Democrat,https://lieu.house.gov,236 Cannon HOB; Washington DC 20515-0533,202-225-3976,,,RepTedLieu,RepTedLieu,,,,L000582,02230,N00035825,,,412616,,,,,Ted Lieu
Torres,Norma,1965-04-04,F,rep,CA,35,Democrat,https://torres.house.gov,1713 Longworth HOB; Washington DC 20515-0535,202-225-6161,,,NormaJTorres,RepNormaTorres,,,,T000474,02231,N00036107,,,412617,,,,,Norma Torres
Walters,Mimi,1962-05-14,F,rep,CA,45,Republican,https://walters.house.gov,215 Cannon HOB; Washington DC 20515-0545,202-225-5611,,,RepMimiWalters,RepMimiWalters,,,,W000820,02232,N00035391,,,412618,,,,,Mimi Walters
Buck,Ken,1959-02-16,M,rep,CO,4,Republican,https://buck.house.gov,1130 Longworth HOB; Washington DC 20515-0604,202-225-4676,,,RepKenBuck,repkenbuck,,,,B001297,02233,N00030829,,,412619,125319,,,,Ken Buck
Curbelo,Carlos,1980-03-01,M,rep,FL,26,Republican,http://curbelo.house.gov,1404 Longworth HOB; Washington DC 20515-0926,202-225-2778,,,RepCurbelo,repcurbelo,,,,C001107,02235,N00035403,,,412621,137676,,,,Carlos Curbelo (politician)
Carter,Buddy,1957-09-06,M,rep,GA,1,Republican,http://buddycarter.house.gov,432 Cannon HOB; Washington DC 20515-1001,202-225-5831,,,RepBuddyCarter,congressmanbuddycarter,,,,C001103,02236,N00035346,,,412622,32085,,,,Buddy Carter
